lns,lnk,s,k,k^0.5,y,Y,K/Ye,ke,vark,Ye/Y
0.8688,0.1742,2.384048278,1.190293601,1.091005775,2.601010439,,,,,
0.3102,-1.5788,1.363697826,0.206222417,0.454117184,0.619278617,,,,,
0.4165,-2.2812,1.516644001,0.102161539,0.319627188,0.484760657,,,,,
-0.3182,0.4607,0.727457282,1.585183225,1.259040597,0.915898251,,,,,
0.2279,-2.2142,1.255959723,0.109240872,0.330516069,0.415114871,,,,,
0.6068,-0.4338,1.834551431,0.648041851,0.805010466,1.476833103,,,,,
-0.8234,-2.3296,0.43893673,0.097334673,0.311985053,0.136941699,,,,,
0.9677,-1.0998,2.631884159,0.332937665,0.577007508,1.518616921,,,,,
-0.7608,1.4832,0.467292443,4.407025623,2.099291696,0.980983146,,,,,
-0.7457,1.1353,0.474402102,3.112107035,1.764116503,0.836900577,,,,,
-1.0396,-0.4683,0.353596092,0.626065676,0.791243121,0.279780475,,,,,
-0.9668,-1.0753,0.380298047,0.341195381,0.584119321,0.222139437,,,,,
-0.4999,-0.1632,0.606591316,0.849421287,0.921640541,0.559059149,,,,,
-0.6219,-0.8328,0.536923314,0.434830056,0.659416451,0.354056066,,,,,
-0.2154,-0.5601,0.806218888,0.571151946,0.755745953,0.609296662,,,,,
0.9908,-0.4158,2.693388321,0.65981222,0.812288261,2.187807717,,,,,
-1.9576,-3.0508,0.141196887,0.047321052,0.217534026,0.030715127,,,,,
-0.0092,-0.243,0.990842191,0.784271514,0.885591053,0.877480979,,,,,
-1.232,1.1218,0.291708577,3.070375909,1.752248815,0.511146008,,,,,
-1.7078,-1.9764,0.181264135,0.138567182,0.372246131,0.067474873,,,,,
-0.685,-1.0346,0.50409023,0.3553685,0.596127922,0.300502261,,,,,
-1.7951,-1.5737,0.16611084,0.207276837,0.45527666,0.075626389,,,,,
-1.0033,0.173,0.36666744,1.188866105,1.090351368,0.399796345,,,,,
-0.4853,0.1641,0.615512515,1.178332142,1.085510084,0.668145042,,,,,
-0.2216,-0.1462,0.801235795,0.863984889,0.929507875,0.74475498,,,,,
0.686,1.2491,1.9857566,3.487203062,1.867405436,3.708212668,,,,,
-0.4545,-2.8096,0.634765271,0.060229079,0.245416135,0.155781639,,,,,
-0.2347,-1.9066,0.790808056,0.148584717,0.385466882,0.304830315,,,,,
-1.2116,-0.5471,0.297720545,0.578625393,0.760674302,0.226468368,,,,,
0.1282,-1.7494,1.136780336,0.173878239,0.416987097,0.474022732,,,,,
-0.4669,-2.4237,0.626942782,0.088593215,0.297646124,0.186607089,,,,,
0.075,0.5691,1.077884151,1.766676327,1.32916377,1.432684561,,,,,
-0.6223,0.501,0.536708587,1.650370817,1.28466759,0.689492127,,,,,
1.3635,0.1886,3.90985387,1.207557833,1.098889363,4.29649683,,,,,
-1.1069,-0.8538,0.330582179,0.425793837,0.652528802,0.215714393,,,,,
0.2765,-1.5201,1.318506953,0.218690017,0.467643044,0.616590605,,,,,
-0.8677,0.5043,0.419916247,1.655826036,1.286789041,0.540343625,,,,,
0.7424,-1.3839,2.100971801,0.250599307,0.500598949,1.051744275,,,,,
-1.9716,2.9645,0.139233904,19.38500831,4.402840937,0.613024731,,,,,
-0.2872,-1.7629,0.750361642,0.171546656,0.414181912,0.31078622,,,,,
0.7289,0.8426,2.072799274,2.322397367,1.523941392,3.158824611,,,,,
1.45,-1.8835,4.263114515,0.152056974,0.389944834,1.662379484,,,,,
-0.3626,0.2573,0.695864724,1.293433098,1.137292002,0.791401385,,,,,
-1.1975,-0.9712,0.301948139,0.378628411,0.615327889,0.185797111,,,,,
-1.2915,0.5834,0.274858186,1.792121296,1.338701347,0.367953024,,,,,
-0.4471,-1.8349,0.639479957,0.159629464,0.399536561,0.255495623,,,,,
-0.9382,-1.7751,0.391331599,0.169466502,0.411663093,0.161096776,,,,,
-0.5596,-0.3375,0.571437593,0.713551975,0.844720057,0.482704796,,,,,
0.019,-1.2149,1.019181649,0.296739687,0.544738182,0.555187158,,,,,
-0.059,0.269,0.942706769,1.308655141,1.143964659,1.078423228,,,,,
1.5253,-2.2772,4.596522319,0.102571004,0.320267082,1.472114791,,,,,
-1.1531,-1.4816,0.315656715,0.227273759,0.476732377,0.150483776,,,,,
-0.4426,0.2187,0.642364101,1.244457883,1.115552725,0.716591024,,,,,
-0.3364,1.1558,0.714337314,3.176563652,1.782291686,1.273157455,,,,,
-1.8032,-1.0417,0.164770777,0.352854319,0.59401542,0.097876382,,,,,
-0.317,-1.2097,0.728330755,0.298286752,0.546156344,0.397782462,,,,,
0.2806,-2.1069,1.323923928,0.121614387,0.348732544,0.46169536,,,,,
-0.9953,0.2983,0.369612544,1.347565997,1.160847103,0.429063651,,,,,
-0.1727,0.9251,0.841389994,2.52212046,1.588118528,1.336227039,,,,,
1.7744,0.5384,5.896742029,1.713263447,1.308916898,7.718345287,,,,,
0.4678,1.488,1.596478075,4.428230196,2.104336046,3.359526361,,,,,
-0.4894,-1.1223,0.61299408,0.325530213,0.570552551,0.349745336,,,,,
-1.7986,-0.8879,0.165530469,0.411519036,0.641497495,0.106187381,,,,,
-0.3855,-1.3953,0.680110496,0.247758698,0.497753652,0.338527483,,,,,
0.8174,0.2927,2.264604206,1.340040718,1.157601278,2.621508722,,,,,
-0.9404,-0.7569,0.390471615,0.469118442,0.684922216,0.267442684,,,,,
-0.0704,-0.4391,0.932020937,0.644616315,0.802880013,0.748300982,,,,,
0.237,-0.7248,1.267441118,0.484421444,0.696003911,0.882143974,,,,,
-0.558,0.7312,0.572352625,2.077572199,1.441378576,0.824976812,,,,,
-1.1297,-2.2009,0.323130181,0.11070348,0.332721325,0.107512302,,,,,
0.2401,-3.0795,1.271376282,0.045982242,0.214434703,0.272627196,,,,,
-1.0782,-0.0249,0.340207348,0.975407448,0.987627181,0.335998024,,,,,
0.6387,0.1384,1.894017056,1.148434832,1.071650518,2.029724359,,,,,
-1.9811,0.702,0.137917445,2.017784243,1.420487326,0.195909982,,,,,
1.306,-1.0435,3.691378627,0.352219753,0.593481047,2.190763252,,,,,
-1.8965,-1.1007,0.150093027,0.332638155,0.576747913,0.08656584,,,,,
-1.4659,-3.3143,0.230870115,0.036359491,0.190681649,0.044022694,,,,,
0.1737,-0.0726,1.189698603,0.929972745,0.964350945,1.147286972,,,,,
-0.3513,0.2853,0.70377259,1.330161017,1.153326067,0.811679274,,,,,
-1.0914,-1.279,0.33574612,0.278315477,0.527556136,0.177124926,,,,,
-1.7966,-0.9923,0.165861861,0.370723047,0.608870304,0.100988362,,,,,
0.6987,-0.0295,2.01113653,0.970930878,0.985358248,1.981689968,,,,,
-0.377,0.1089,0.685916074,1.11505084,1.055959677,0.724299716,,,,,
-1.7188,-3.0894,0.179281156,0.045529264,0.213375874,0.038254273,,,,,
-0.3094,0.6442,0.733887156,1.904462849,1.380022771,1.012780987,,,,,
-0.6282,0.506,0.53355133,1.658643335,1.287883277,0.687151835,,,,,
0.1866,-0.2936,1.205145131,0.745574662,0.863466653,1.040602633,,,,,
-0.7506,0.2895,0.472083218,1.335759441,1.155750596,0.545610461,,,,,
0.0337,-1.6917,1.034274278,0.184206107,0.42919239,0.443902649,,,,,
0.7206,-2.187,2.05566624,0.112253003,0.335041793,0.688734103,,,,,
0.3804,0.8363,1.46286962,2.307812255,1.51914853,2.222316233,,,,,
0.693,-0.9977,1.999705661,0.368726538,0.607228571,1.214278411,,,,,
-2.0143,-0.5018,0.13341376,0.605439887,0.778100178,0.103809271,,,,,
-0.3806,0.7235,0.683451215,2.061636325,1.435839937,0.98132655,,,,,
0.7594,0.095,2.13699364,1.099658855,1.048646201,2.240950262,,,,,
-2.1469,0.3412,0.116845819,1.40663454,1.186016248,0.13858104,,,,,
-0.9735,-1.1728,0.377758567,0.309499129,0.556326459,0.210157086,,,,,
-1.8491,-1.4237,0.157378743,0.240821328,0.490735497,0.077231336,,,,,
0.0287,-2.172,1.029115813,0.11394949,0.337564053,0.347392505,,,,,
0.2628,-0.6095,1.30056658,0.543622612,0.737307678,0.958917725,,,,,
-1.6903,0.2435,0.184464176,1.275706318,1.129471699,0.208347067,,,,,
-1.3233,0.8528,0.266255208,2.346207043,1.531733346,0.407831981,,,,,
-0.5242,-0.7867,0.592028798,0.455344957,0.674792529,0.39949661,,,,,
-0.72,-0.7708,0.486752256,0.462642806,0.68017851,0.331078424,,,,,
0.2702,-1.6019,1.31022647,0.201513279,0.448902304,0.588163681,,,,,
-1.8291,-0.852,0.160558005,0.426560956,0.653116342,0.104863057,,,,,
-0.5719,-0.436,0.56445196,0.646617726,0.804125442,0.453890182,,,,,
-1.7743,-0.2151,0.169602129,0.80646079,0.89803162,0.152308075,,,,,
0.5034,-1.6892,1.654336463,0.184667199,0.429729216,0.710916711,,,,,
1.2244,-1.8828,3.402124196,0.152163451,0.390081339,1.327105162,,,,,
-1.7402,-1.9174,0.1754853,0.146988636,0.38339097,0.067279479,,,,,
-1.67,-0.9736,0.188247066,0.377720793,0.614589939,0.115694753,,,,,
-0.1945,0.8267,0.823246178,2.285763262,1.511874089,1.244644566,,,,,
-0.2379,1.8513,0.788281515,6.368092664,2.523508008,1.989234716,,,,,
1.7035,-0.5661,5.493139775,0.567735294,0.753482113,4.138982563,,,,,
0.2819,1.2019,1.325646149,3.326431141,1.823850636,2.417780571,,,,,
-1.0819,0.2932,0.338950907,1.340710906,1.157890714,0.392468107,,,,,
0.3691,-0.7384,1.44643224,0.477877909,0.691287139,0.999900005,,,,,
0.0109,0.7036,1.010959621,2.021015282,1.42162417,1.437204633,,,,,
0.3881,0.7212,1.474177195,2.05690001,1.43418967,2.114249705,,,,,
0.1475,-0.689,1.158933285,0.502077896,0.708574552,0.821190633,,,,,
-0.1915,0.6252,0.825719625,1.868619644,1.366974632,1.128737781,,,,,
0.4495,0.5781,1.567528225,1.782648179,1.335158485,2.09289861,,,,,
-1.3035,-1.4459,0.271579599,0.235534001,0.485318453,0.131802591,,,,,
-0.4438,0.5787,0.641593727,1.783718089,1.335559092,0.856886335,,,,,
-0.5526,-0.0289,0.575451689,0.971513611,0.9856539,0.567196202,,,,,
0.5653,-1.1644,1.759975696,0.312109872,0.558667944,0.983242004,,,,,
-1.3677,0.0068,0.254692078,1.006823172,1.003405787,0.255559505,,,,,
-0.1972,0.5534,0.821026412,1.739156108,1.31877068,1.08274556,,,,,
0.5364,-0.3649,1.709840344,0.694266074,0.833226304,1.424683951,,,,,
-2.0179,0.3534,0.132934334,1.42390059,1.193273058,0.158626959,,,,,
-0.1299,-0.4987,0.878183245,0.607319662,0.779307168,0.684374498,,,,,
-0.2141,-1.2387,0.807267654,0.289760662,0.538294215,0.434547508,,,,,
-1.1082,-0.0813,0.330152701,0.921917075,0.960165129,0.317001111,,,,,
0.596,-0.6414,1.814844883,0.526554731,0.725640911,1.316925693,,,,,
-0.3674,0.4241,0.692532577,1.528214408,1.236209694,0.856115485,,,,,
-1.6166,-1.2322,0.1985727,0.291650241,0.540046517,0.107238495,,,,,
-0.9687,-0.6692,0.379576167,0.512118108,0.715624279,0.27163392,,,,,
0.0388,-2.2314,1.03956255,0.107377996,0.327685819,0.340649905,,,,,
-2.406,-1.593,0.090175275,0.203314752,0.450904371,0.040660426,,,,,
0.1654,-0.4001,1.17986497,0.670253017,0.818689818,0.965943437,,,,,
0.6433,-2.595,1.902749604,0.074645876,0.273213975,0.519857783,,,,,
-0.9402,-1.724,0.390549718,0.178351314,0.422316604,0.16493563,,,,,
-1.2407,0.1186,0.28918172,1.12591946,1.061093521,0.306848849,,,,,
-1.6661,-0.0852,0.188982663,0.9183286,0.958294631,0.181101071,,,,,
-0.1382,1.2468,0.870924489,3.479191712,1.865259154,1.624499876,,,,,
-1.0739,-1.401,0.341673389,0.24635049,0.496337073,0.16958517,,,,,
-0.0908,-0.9765,0.913200333,0.376626989,0.613699429,0.560430523,,,,,
-1.8035,-1.8068,0.164721353,0.164178669,0.40518967,0.066743391,,,,,
-0.5143,0.8493,0.597918991,2.338009672,1.529055157,0.914251117,,,,,
0.3904,0.782,1.477571704,2.185839576,1.478458513,2.184528466,,,,,
1.0465,-2.0076,2.847666822,0.134310634,0.366484152,1.04362476,,,,,
0.4603,-2.7788,1.584549278,0.062112998,0.249224795,0.394908969,,,,,
-0.2412,-0.2841,0.785684474,0.752691372,0.867577877,0.681642467,,,,,
0.5208,-1.2356,1.68337381,0.290660314,0.539129218,0.907556006,,,,,
-0.0921,0.477,0.912013944,1.611233444,1.269343706,1.157659159,,,,,
-0.81,0.563,0.444858066,1.755932404,1.325115996,0.58948854,,,,,
-1.5938,-1.8687,0.203152165,0.154324153,0.392841129,0.079806526,,,,,
-1.087,-2.3961,0.337226658,0.091072444,0.301782114,0.101768974,,,,,
0.2094,0.3275,1.232938075,1.387495051,1.177919798,1.452302169,,,,,
0.434,-0.1749,1.543418868,0.839540971,0.916264684,1.414180201,,,,,
-1.1987,-1.0312,0.301586019,0.356578809,0.597142202,0.180089739,,,,,
-0.4845,0.1001,0.616005122,1.105281441,1.051323661,0.647620761,,,,,
-3.4479,-1.5109,0.031812372,0.220711248,0.469799158,0.014945426,,,,,
-1.1268,-1.503,0.324068619,0.222461773,0.471658534,0.15284973,,,,,
-0.7467,-1.1679,0.473927937,0.311019397,0.55769113,0.264305407,,,,,
0.1559,-1.2519,1.168709326,0.285960955,0.534753172,0.624971019,,,,,
-0.029,-1.3212,0.971416464,0.266814932,0.516541317,0.50177674,,,,,
0.4871,-1.4661,1.62758936,0.230823945,0.480441407,0.781961322,,,,,
-1.4394,-0.9563,0.237069958,0.384312214,0.619929201,0.14696659,,,,,
0.0832,0.5375,1.086759139,1.711722203,1.308328018,1.42183743,,,,,
-2.0914,-0.2231,0.123514095,0.800034842,0.894446668,0.110476771,,,,,
-0.84,-0.8583,0.431710523,0.42388207,0.651062263,0.28107043,,,,,
0.0651,-0.5673,1.067265746,0.567054421,0.753030159,0.803683294,,,,,
1.4981,-0.9091,4.473181945,0.402886659,0.634733534,2.839278583,,,,,
0.1868,-2.6926,1.205386184,0.067704678,0.260201226,0.313642963,,,,,
-2.8414,-0.3419,0.058343927,0.710419243,0.842863716,0.049175979,,,,,
0.2361,-1.5595,1.266300934,0.210241166,0.458520627,0.580625098,,,,,
-0.5304,-1.7669,0.588369575,0.17086184,0.413354376,0.243205139,,,,,
-0.8819,2.1497,0.413995572,8.582283326,2.929553435,1.212822151,,,,,
1.6477,-0.7586,5.195017535,0.468321619,0.68434028,3.555159754,,,,,
-0.3532,-1.7055,0.702436692,0.181681523,0.426241156,0.299407427,,,,,
-1.1146,-0.0776,0.328046471,0.925334486,0.961943079,0.315562032,,,,,
0.2108,1.2377,1.234665397,3.447674687,1.856791503,2.292516219,,,,,
-0.8534,-0.5327,0.425964189,0.58701788,0.766170921,0.326361375,,,,,
-0.4212,-0.5503,0.656258837,0.576776751,0.759458196,0.498401152,,,,,
-1.0911,-0.1271,0.335846859,0.880645604,0.938427197,0.315167826,,,,,
-0.6271,0.4839,0.534138559,1.622389399,1.273730505,0.680348576,,,,,
0.1151,-2.279,1.121985631,0.102386542,0.319978971,0.359011808,,,,,
-0.7714,-1.3929,0.462365304,0.248354033,0.498351314,0.230420357,,,,,
-1.0829,0.0535,0.338612125,1.054956992,1.027110993,0.347792236,,,,,
-0.1385,-0.8307,0.870663251,0.435744159,0.660109202,0.574732824,,,,,
0.834,-0.7618,2.302510386,0.466825385,0.683246211,1.573181497,,,,,
0.1898,-2.8413,1.209007772,0.058349762,0.241556954,0.292044235,,,,,
-0.2659,1.8979,0.766515775,6.671868796,2.582996089,1.97990725,,,,,
-1.2895,-0.994,0.275408453,0.370093353,0.608352984,0.167545554,,,,,
-0.3964,-0.0046,0.672737547,0.995410564,0.997702643,0.671192029,,,,,
-1.438,-0.4226,0.237402088,0.655340717,0.809531171,0.192184391,,,,,
-0.2987,-1.4983,0.741781911,0.223509804,0.472768235,0.350690925,,,,,
-1.0446,-2.0515,0.351832524,0.128541946,0.358527469,0.126141624,,,,,
-0.1364,-2.0061,0.872493565,0.134512251,0.366759118,0.319994971,,,,,
-0.9329,1.1633,0.393411162,3.200477444,1.788987827,0.70380778,,,,,
-0.035,-3.4098,0.965605416,0.033047809,0.181790564,0.175537954,,,,,
-0.6347,-0.8637,0.530094493,0.421599276,0.649306765,0.34419394,,,,,
-0.5121,-2.0281,0.599235861,0.131585296,0.362746876,0.217370936,,,,,
0.3601,0.2846,1.433472755,1.32923023,1.152922473,1.652682954,,,,,
-0.27,0.5599,0.763379494,1.750497442,1.323063658,1.009999666,,,,,
0.3824,-0.0106,1.465798287,0.989455982,0.99471402,1.458050107,,,,,
-1.0505,0.0354,0.349762824,1.03603404,1.017857573,0.356008739,,,,,
-1.0091,-0.4878,0.364546924,0.613975656,0.783565987,0.28564657,,,,,
-0.3569,-2.0093,0.699842478,0.1340825,0.366172773,0.256263261,,,,,
-2.4375,-1.4161,0.087379026,0.242658542,0.492603839,0.043043244,,,,,
0.5227,-1.2093,1.686575261,0.298406091,0.546265586,0.921318023,,,,,
-1.5241,-0.2013,0.217817004,0.817667095,0.904249465,0.196960909,,,,,
-0.1312,1.7853,0.877042348,5.96136809,2.441591303,2.14137897,,,,,
-0.2127,-2.7493,0.80839862,0.063972626,0.252928105,0.204466731,,,,,
-0.2432,-3.3628,0.784114675,0.034638136,0.186113235,0.145934119,,,,,
-0.2261,-0.8477,0.797638334,0.428399118,0.654522053,0.52207188,,,,,
-1.2786,-3.8908,0.278426825,0.020428996,0.14293004,0.039795557,,,,,
-1.4957,0.6295,0.224091686,1.876672009,1.369916789,0.306986962,,,,,
-0.5544,-0.3242,0.574416808,0.723105607,0.850356165,0.488458874,,,,,
-1.2215,-0.722,0.294787654,0.485779724,0.696978998,0.205460804,,,,,
0.0157,0.0875,1.015823893,1.091442264,1.044721142,1.061252697,,,,,
-0.2162,-0.7851,0.805574171,0.456074092,0.675332579,0.544030482,,,,,
0.5199,-1.3564,1.681859455,0.257586421,0.507529724,0.853593665,,,,,
-0.4222,0.0868,0.655602906,1.090678522,1.044355554,0.684682535,,,,,
0.5094,-1.1052,1.66429232,0.331144647,0.575451689,0.957719827,,,,,
-1.207,-1.1215,0.299093214,0.325790742,0.570780818,0.17071667,,,,,
-1.6868,0.6339,0.185110932,1.884947558,1.372933924,0.254145078,,,,,
0.9465,1.1327,2.576675495,3.104026067,1.761824641,4.539650379,,,,,
0.7681,-0.1171,2.155666594,0.889496239,0.943131083,2.033076168,,,,,
-0.3757,-0.0927,0.686808345,0.911466899,0.954707756,0.655701254,,,,,
-0.6262,-1.3146,0.5346195,0.268581734,0.518248719,0.277065871,,,,,
-1.7169,-1.6621,0.179622114,0.189740107,0.435591675,0.078241898,,,,,
2.0928,-0.0671,8.107584649,0.935101686,0.96700656,7.840087539,,,,,
0.3067,-1.0758,1.358933227,0.341024826,0.58397331,0.793580734,,,,,
0.1909,-0.4716,1.210338412,0.624003064,0.789938646,0.956093086,,,,,
-0.1861,-1.1055,0.830190572,0.331045318,0.575365378,0.477662912,,,,,
-0.352,-3.5244,0.703280122,0.029469484,0.171666781,0.120729835,,,,,
0.4236,1.4833,1.527450491,4.407466348,2.099396663,3.206724464,,,,,
-1.85,-1.1816,0.157237166,0.306787486,0.553884,0.087091151,,,,,
-1.3154,-3.2786,0.268366955,0.037680973,0.194115876,0.052094287,,,,,
-0.2104,0.3486,0.810260077,1.417082244,1.190412636,0.964543834,,,,,
-0.0916,-1.2085,0.912470065,0.298644911,0.546484136,0.498650415,,,,,
-0.4475,-0.9102,0.639224216,0.402443727,0.634384526,0.405513952,,,,,
-0.1306,0.9992,0.877568732,2.716108073,1.648061914,1.446287604,,,,,
-0.506,-1.4278,0.602902372,0.239835981,0.489730519,0.295259691,,,,,
-0.8798,-0.0709,0.414865877,0.931555043,0.965170992,0.400416509,,,,,
-0.3573,-1.4456,0.699562597,0.235604671,0.485391256,0.339561568,,,,,
-0.0584,-0.6151,0.943272563,0.540586834,0.735246104,0.693537477,,,,,
-0.3161,1.4257,0.728986548,4.160769362,2.039796402,1.486984138,,,,,
0.0882,-0.6515,1.092206541,0.521263295,0.721985661,0.788557462,,,,,
-1.668,1.6085,0.188623937,4.995312636,2.235019605,0.421578196,,,,,
-0.5593,0.5864,0.57160905,1.797505733,1.340710906,0.766362487,,,,,
-2.0048,-1.8438,0.13468723,0.158215065,0.397762574,0.053573539,,,,,
-0.4438,0.5381,0.641593727,1.712749545,1.308720575,0.839666911,,,,,
-0.201,-1.4206,0.817912432,0.241569032,0.491496726,0.402001283,,,,,
0.6218,2.0449,1.862277126,7.728385661,2.779997421,5.177125606,,,,,
0.2859,-2.4652,1.330959353,0.084991842,0.291533604,0.388019377,,,,,
0.6084,-1.278,1.837489063,0.278593931,0.52781998,0.969863441,,,,,
-0.0363,-0.7069,0.964350945,0.493170659,0.702261105,0.67722616,,,,,
0.0698,-0.2086,1.072293701,0.811719859,0.90095497,0.96608834,,,,,
0.7384,0.2902,2.092584699,1.3366948,1.15615518,2.419352639,,,,,
-1.359,0.2972,0.256917566,1.346084489,1.160208813,0.298078024,,,,,
0.3964,-1.5241,1.486463784,0.217817004,0.466708693,0.69374557,,,,,
-0.9111,-1.1909,0.402081691,0.303947588,0.551314419,0.221673434,,,,,
-1.091,0.0198,0.335880445,1.01999732,1.009949167,0.339222176,,,,,
0.1795,-1.0906,1.196618904,0.336014824,0.579667857,0.693641516,,,,,
-0.4934,-1.0038,0.610547001,0.366484152,0.605379346,0.369612544,,,,,
-1.2425,-0.7037,0.288661661,0.494751333,0.703385622,0.203040462,,,,,
0.2396,-0.8705,1.270740752,0.418742126,0.647102871,0.822299989,,,,,
-2.0341,-0.8461,0.130798148,0.429085105,0.65504588,0.085678788,,,,,
-0.9398,-3.546,0.390705969,0.028839768,0.169822756,0.066350764,,,,,
1.0782,-0.3356,2.939383895,0.714909012,0.845522922,2.485316461,,,,,
-0.4148,0.0393,0.660472362,1.040082462,1.019844332,0.673578995,,,,,
-0.0677,-3.2037,0.934540794,0.040611662,0.201523355,0.188331796,,,,,
-0.9069,-1.9797,0.403773985,0.138110664,0.371632432,0.150055508,,,,,
0.0444,-0.6221,1.045400431,0.53681594,0.732677241,0.765941104,,,,,
0.1647,0.2338,1.179039354,1.263391789,1.124007023,1.325248515,,,,,
-1.1422,0.4542,0.319116193,1.574912949,1.254955357,0.400476576,,,,,
-0.686,-0.148,0.503586391,0.862431115,0.928671694,0.467666427,,,,,
0.1044,0.0154,1.110044384,1.015519191,1.007729721,1.118624718,,,,,
-0.4642,-0.9855,0.628637814,0.373252554,0.610943986,0.384062492,,,,,
-1.045,-1.7711,0.351691819,0.170145726,0.412487243,0.145068389,,,,,
-1.2903,-1.9935,0.275188214,0.136217828,0.369076994,0.101565639,,,,,
-0.4415,-1.1756,0.643071091,0.308633744,0.555548147,0.357256953,,,,,
-0.3121,-2.5741,0.731908334,0.076222392,0.276084031,0.202068203,,,,,
-0.2271,0.6635,0.796841094,1.941575972,1.393404454,1.11032193,,,,,
-0.7495,0.9032,0.472602795,2.467486448,1.570823493,0.742375574,,,,,
-0.7562,-2.0254,0.46944694,0.131941056,0.363236915,0.170520458,,,,,
1.2708,0.2301,3.563702384,1.258725876,1.121929533,3.99822295,,,,,
-0.2286,-1.0061,0.795646729,0.365642207,0.604683559,0.481114496,,,,,
0.315,-1.7192,1.370259311,0.179209458,0.423331381,0.580073766,,,,,
0.3432,-1.6668,1.409450624,0.188850421,0.434569236,0.612503881,,,,,
0.5541,-1.4226,1.740373943,0.241086377,0.491005475,0.854533135,,,,,
-0.1809,-1.0266,0.834518806,0.35822285,0.59851721,0.499473867,,,,,
-1.6189,-0.669,0.198116507,0.512220542,0.715695845,0.141791161,,,,,
-1.9443,0.6148,0.143087349,1.849286705,1.359884813,0.194582313,,,,,
-0.5365,-0.5895,0.584791445,0.554604518,0.744717744,0.435504565,,,,,
-1.5233,0.1163,0.217991327,1.123332821,1.059873965,0.231043332,,,,,
-1.2243,-0.2227,0.293963403,0.80035492,0.894625575,0.262987178,,,,,
-1.2367,-1.8467,0.290340763,0.157756906,0.397186236,0.115319355,,,,,
-0.2168,-0.2235,0.805090971,0.799714892,0.894267797,0.719966929,,,,,
-0.2488,-2.3782,0.779735905,0.092717319,0.304495186,0.23742583,,,,,
-1.5772,-1.6655,0.206552637,0.189096086,0.434851798,0.089819785,,,,,
-0.3,0.0406,0.740818221,1.041435448,1.020507446,0.756010511,,,,,
-1.8458,-2.0387,0.157898951,0.130197858,0.360829403,0.056974584,,,,,
-0.7171,-2.7971,0.488165886,0.060986668,0.246954789,0.120554903,,,,,
0.6014,-2.2588,1.824671553,0.10447578,0.323227135,0.589783358,,,,,
